platform,domain,owner_name,link,pixelId,facebook_url,like_num,share_num,comment_num
WOOCOMMERCE,styleviral.com,Gifts For You,https://styleviral.com/product/insulated-tumbler/,760743281044246.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxODk5NzY3OTc0NjQ4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:nzKKmu4ltyh_pbMphGvDRsCCIGU,2,0,0
SHOPIFY,www.myshopify.heelsnspurs.com,Heels N Spurs,https://www.myshopify.heelsnspurs.com/products/cowprint-tumbler,369340350575834.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjMyNjU4MjMwMzk5NTU4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:CTWjVEh-h5Pxt3LBS8b8I56Xq68,63,4,6
SHOPIFY,cupomg.com,OMG - Tumblers and Cups,https://rebrand.ly/tumbler-20oz-thb1617tc,592544301502611.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAyODc0NzExMjMxOTgyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:QrXj-u2vooydJARfZBcPcfPIxfI,2,2,0
SHOPIFY,doo-doo-boutique.myshopify.com,Just one more chapter,https://doo-doo-boutique.myshopify.com/products/readers-tumbler,2366082623623924.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjQxNjA4MTQ0MTk1NDcyOSIsImFub255bW91cyI6dHJ1ZX0:1jARef:_UEdIls8wwY3dcoeHHgUJSON_mU,1,0,0
SHOPIFY,www.teabuffsandsnobs.com,Tea buffs and snobs,https://www.teabuffsandsnobs.com/collections/tumblers/products/mama-needs-a-cuppa-tumbler,936440403358906.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1NTI3ODg0MTE5NzYwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:S3pABKdmgKiloSgsi6XikF65A6U,2,3,0
WOOCOMMERCE,www.therightcup.com,The Right Cup,https://www.therightcup.com/,697412450441417.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzgyMjE2MTM4NjUzMjM0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:jsAt6WC5HsJxDRue4VXgPC3DRKk,5,3,1
SHOPIFY,iskolet.com,Iskolet Co.,https://iskolet.com/collections/classic-car-tumbler/products/20oz-classic-1932-ford-coupe-streetrod-boho-tumbler,467681164173233.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1MzAyMTM0MTY5MTQ0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:mZI7p8v_lez7uA2IJ3kOFqyHdT4,0,0,0
WOOCOMMERCE,familynine.com,Tumbler Magic,https://familynine.com/p/dachshund-dog-steel-tumbler-jr1705-81o34/,1230924510388699.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxNTQ2Mzc0NzE2ODE2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:JuUqF6QJK32WY9S3471Yfb011h4,1,0,0
WOOCOMMERCE,tumblerprints.com,Tumbler Custom Shop,https://printcustompod.store/the-nightmare-mom-tumbler,233011254391429.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1NzkxMzM3NzA1NjA0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:5G8BU-e-vRuBgaVsVbKp05jsHPk,4,4,2
SHOPIFY,cosmoramas.com,Best Tumbler Ideas,https://rebrand.ly/866fef,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEyMzA4MzEzNjU3MjM0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:d8n6-_EQSk_H4jw3gbQAPxJMKdA,0,0,0
SHOPIFY,cosmoramas.com,New Tumbler,https://rebrand.ly/ba625,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwNTUxMTU0Nzk4MjIzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:lBhzBvu56oG5x2bHKO_TzKYnep0,41,12,4
SHOPIFY,cosmoramas.com,New Tumbler,https://rebrand.ly/88c7j,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwNTUxMTU0Nzk4MjIzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:lBhzBvu56oG5x2bHKO_TzKYnep0,48,10,13
SHOPIFY,doxastics.com,Stainless Steel Tumbler,https://rebrand.ly/2eacbc,1156099741264501.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA5NjkzMzg3MjU2MDY1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:RCM7uO0bKb1x0u0hTro2jdxnOgc,13,4,8
WOOCOMMERCE,mimaymo.store,Love Animals,http://bit.ly/2Tn2BFM,1288973677974889.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAyMjkwNzA4MDI2MTY3IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:Bc8NVqqrfSVUUE6EYSj8jGM1mxM,1,0,0
SHOPIFY,www.merchology.com,Merchology,http://bit.ly/33Mz0sV,865883770116976.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTM5MTI1MTU0MTE3MTMwMyIsImFub255bW91cyI6dHJ1ZX0:1jARef:_IUtxDRDWC7qJTN4jYgUAzFUoOc,1,0,0
SHOPIFY,designfullprint.com,Family,https://mytee.live/armed-force-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAyOTA3MDAxMjgyMDc5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:ZGrx7-MvBJEHwMAmFRvH7DLa37Y,8,4,1
SHOPIFY,cosmoramas.com,Glitter Tumbler,https://rebrand.ly/b1b3j,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4NDg5ODY3MzMyMzM1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARef:8RGylhe0QjJmDm1XolrOaHHa8b8,11,0,0
SHOPIFY,thecovenofsisters.com,The Coven of Sisters,https://thecovenofsisters.com/products/friends-tumbler-2,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjAwMzgzODI2MzI2NzkyMCIsImFub255bW91cyI6dHJ1ZX0:1jAReg:GIaHIV3ms2-pfU-c_T7hOCoGS7s,2,0,3
SHOPIFY,cosmoramas.com,Best Tumbler Ideas,https://rebrand.ly/506d56,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEyMzA4MzEzNjU3MjM0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:OyOdoJHllw-Tz5zMjcy26G3QY3w,5,0,0
SHOPIFY,doxastics.com,Stainless Steel Tumbler,https://rebrand.ly/14edab,1156099741264501.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA5NjkzMzg3MjU2MDY1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:r6k5n3rgvI3OAxbb2wbDVQLq4bU,22,14,13
SHOPIFY,doxastics.com,New Tumbler,https://rebrand.ly/35a556,1156099741264501.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwNTUxMTU0Nzk4MjIzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:Lems8KKoO05ZIqxqEUZJJ5rl3RE,26,6,1
SHOPIFY,unlawfulthreads.com,MR BONE HEAD,http://bit.ly/shopNewUnlawful,267365327203723.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDEzMTU2MDQyMDc5NzkyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:7QIpfARc9pryL2jzpa_Xz5WKyok,2,0,0
SHOPIFY,covermeposh.com,Cover Me Posh,https://covermeposh.com/products/audrey-tumbler?variant=30713991692365,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzc1MzI2NTQ2NDA4MzkxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:0xKiD4KjIq3xVZDhlw2nmZIPIEw,2,1,0
SHOPIFY,iskolet.com,Iskolet Co.,https://iskolet.com/collections/classic-car-tumbler/products/20oz-classic-1939-ford-deluxe-convertible-boho-tumbler,467681164173233.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1MzAyMTM0MTY5MTQ0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:TD-OewfRvLTYmka347U6YPIuFCI,0,0,0
SHOPIFY,designfullprint.com,Family,https://mytee.live/best-life-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAyOTA3MDAxMjgyMDc5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:hVBogsVxuD67vHAS5LieFBUlAUc,14,2,0
SHOPIFY,pleasantridge.shop,Pleasant Ridge Tees,https://pleasantridge.shop/products/stna-life-tumbler,2441818385857868.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjMyMDkzMTM3MTQ1NjA0MiIsImFub255bW91cyI6dHJ1ZX0:1jAReg:03dI_15Otljp3sEhidl8JYTKGmg,108,22,5
SHOPIFY,cosmoramas.com,New Tumbler,https://rebrand.ly/ddebds,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwNTUxMTU0Nzk4MjIzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:Lems8KKoO05ZIqxqEUZJJ5rl3RE,46,16,15
SHOPIFY,cosmoramas.com,New Tumbler,https://rebrand.ly/00bfct,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwNTUxMTU0Nzk4MjIzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:Lems8KKoO05ZIqxqEUZJJ5rl3RE,67,28,13
SHOPIFY,cosmoramas.com,Best Tumbler Ideas,https://rebrand.ly/b7f712,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEyMzA4MzEzNjU3MjM0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:OyOdoJHllw-Tz5zMjcy26G3QY3w,2,1,2
SHOPIFY,cupomg.com,Cupomg.com,https://rebrand.ly/pn96t,703730619709394.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAyODc0NzExMjMxOTgyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:IaJbebA2dXtVe4RIdnGH1AlViGY,4,2,4
SHOPIFY,cosmoramas.com,New Tumbler,https://rebrand.ly/54fb6p,455114895389922.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwNTUxMTU0Nzk4MjIzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:Lems8KKoO05ZIqxqEUZJJ5rl3RE,169,40,45
SHOPIFY,www.jenniriverafashion.com,Jenni Rivera Fashion,https://www.jenniriverafashion.com/products/jrhotcoldtumbler,435073197217025.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjM5MzU3NzgyNzYwMzY1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:cqkyPFgRE8ZrhpDrnXfookT-Ujc,179,11,15
WOOCOMMERCE,styleviral.com,Gift For You,https://styleviral.com/product/8892/,760743281044246.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1ODE1NjI0MTU5ODMxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:lF-72HjHa-S60DQZlyf88KqcnDM,0,0,0
SHOPIFY,www.texasrosedesignco.com,Texas Rose Design Co.,https://www.texasrosedesignco.com/collections/tumbler-week,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzA2OTMzNDc2NjU1MjI0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:k8p8MhSiIsqxO_bMSpwkds4Cr8g,0,0,0
SHOPIFY,deltastoreus.com,Tattoo Love Myself,https://rb.gy/fcepxr,2945564965463317.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1ODkzNjM3NjYyNzAwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:HfcvQqKUZ0undZ-C13tC5NL375c,66,36,2
SHOPIFY,ned21pilot.com,Little Things Lovers,https://9yogalegging.com/Tumbler-WWF,452655012080430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxODc5MTIxNDIyNTkzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReg:BKiQMGGuHl9m7a-fyO4wFXJkrtw,5,3,14
SHOPIFY,lexislittlebowtique.com,Lexi's Little Bowtique,https://lexislittlebowtique.com/products/sunflower-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTU4MjYzMzE1ODYzMTczNSIsImFub255bW91cyI6dHJ1ZX0:1jAReg:4ykNE7QMK8otdLbvqnuIMZhiUiw,7,2,3
SHOPIFY,mangeniuses.com,Man Geniuses,https://shortlink.store/phvDb3DTR,816131378832062.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTExNjU4ODMzNjcxMTc1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:jujNiyNszCfLi282FrrYGwxXmxU,0,0,0
SHOPIFY,www.piperloucollection.com,Piper Lou Collection,https://www.piperloucollection.com/products/blank-piper-lou-premium-tumbler-limited-supplies?variant=30994443042874,1520374701535750.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM0MDk0NjY2OTU1ODQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:s-7Gj8V5hioKNNnR0zYGv9cP_Dg,6,0,0
SHOPIFY,doxastics.com,Stainless Steel Tumbler,https://rebrand.ly/7de690,1156099741264501.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA5NjkzMzg3MjU2MDY1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:azV2Hy0DCbZl1OqaQflulLe50Oo,27,10,7
SHOPIFY,2crazysisters.com,2 Crazy Sisters,https://2crazysisters.com/products/cs29-28,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEwOTMxNTg3MDU2NTMyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:ywg7T-k2glyBQPEkLAl2wzIU8r4,4,0,0
SHOPIFY,doxastics.com,Stainless Steel Tumbler,https://rebrand.ly/590378,1156099741264501.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA5NjkzMzg3MjU2MDY1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:azV2Hy0DCbZl1OqaQflulLe50Oo,31,17,7
SHOPIFY,dogsloverstore.com,Dog Is Love,https://rebrand.ly/dmt,514646535930891.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNzkxNjA3Mjc1ODM3IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:I5J3mPBgvVMQ4cUV8NIN2KNQIhM,59,8,4
SHOPIFY,progress-towards-greatness.myshopify.com,Progress Towards Greatness,https://progress-towards-greatness.myshopify.com/products/baby-bathing-cup,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAyOTg4Nzg3NzQ5MTc1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:JrV-Dj-aRq4_HAb4eZeokYlZCYc,0,0,0
SHOPIFY,www.inkedshop.com,Rebel Ink Magazine,https://www.inkedshop.com/search?view=spring&q=cold+brew+cup,277165139626203.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTMwNDgxMDgzNjQ3MzQ5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:PlJeBBHlm-LEUfy8w90hD0Mf6fw,11,1,0
SHOPIFY,www.inkedshop.com,Tattoo Page,https://www.inkedshop.com/search?view=spring&q=cold+brew+cup,277165139626203.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEzNTk1MzA4ODU1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:5U6xdLqUKUAy694AWHZOScw8ZyQ,137,32,50
SHOPIFY,booming-greatness.myshopify.com,Booming Greatness,https://booming-greatness.myshopify.com/collections/frontpage/products/bathing-bear-cup-for-babies,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEwNTg0ODQwMzE2ODE1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:iJLo21qs-MnhQSgw0Y-QOiAYX3I,0,0,0
SHOPIFY,southern-roots-designc.myshopify.com,Southern Roots Design Co.,https://southern-roots-designc.myshopify.com/collections/kids-tumblers/products/cow-360-cup,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjA1MjE0MTI5NTA4NzI3OSIsImFub255bW91cyI6dHJ1ZX0:1jAReh:R20XoS8KMHUeqSzxbmRqDKEdb6k,3,2,0
SHOPIFY,mydolcessa.com,Dolcessa,https://mydolcessa.com/collections/bikini-swimwear/products/royal-phoenix-soft-cup-bikini-swimwear,172045686751972.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDExOTMxMjg4ODYzNjY2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:6pjfU7VvugmQQukblZPjth6Ag_4,97,6,3
SHOPIFY,www.inkedshop.com,InkedShop.com,https://www.inkedshop.com/products/poison-cold-brew-cup-by-killstar-black,277165139626203.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE2NDI0NDk1Mzc2NTUwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:F0ZgTFV1D0AUYZFcE5nCkZie9sU,0,0,0
SHOPIFY,yumyumstore.co.nz,Yum Yum Store,https://yumyumstore.co.nz/products/montii-co-insulated-smoothie-cup-teal,464167550611044.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDM3MDM1NzQ2Njc3ODQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:hzananyJc5NMz6ox7strU82gpPM,0,0,0
SHOPIFY,www.plugvoid.com,Plugvoid,https://tinyurl.com/yxylo5q8,1225240851010575.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzE5MDMwMzUyMjM3Mzk0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:E_D8PxaR6lj-BdNMjvvE43F_dFE,0,0,0
SHOPIFY,doitokey.com,Tokeys,https://bit.ly/2QPMhfO,470290807246229.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEyNTIyOTEwMjcwMjQyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:GksKi6dmdeeQwj8EHhShrsDsCI0,0,0,0
SHOPIFY,enchantedstag.com,Enchanted Stag,https://enchantedstag.com/collections/frontpage/products/230ml-horns-cup-coffee-mug,983024185373992.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxOTYzMTg3ODkzNjAyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:IvRAJe9XbXc90nvaTCAYpazATOk,3,0,0
SHOPIFY,pausetwoplay.com,Pause2Play Store,https://tinyurl.com/yyxtgxmy,389428871821172.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjE0MjA1MzMyMjU0MTI5MyIsImFub255bW91cyI6dHJ1ZX0:1jAReh:lWR2w_TOaXsIzogGS6UNKZoOaYU,0,0,0
SHOPIFY,fanshophq.com,Cleveland Browns Fan HQ,https://fanshophq.com/products/cleveland-browns-tumbler-square-insulated-16oz,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjc4MDcxMTE5MDU0NDY4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jAReh:J1JE3LL-MWH3wKEFQTlvGsPybGk,5,0,0
SHOPIFY,www.wickedkreations.com.au,Wicked Kreations,https://www.wickedkreations.com.au/collections/ready-made-tumblers/products/nurselife-600ml-stainless-steel-ink-tumbler,114787232459404.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE1MTE2Njg2MTYwNzkzNSIsImFub255bW91cyI6dHJ1ZX0:1jAReh:lqpOzXba67Z1MrDa4MPYRrFmU9c,13,2,9
SHOPIFY,fanshophq.com,Indianapolis Colts Fan HQ,https://fanshophq.com/products/indianapolis-colts-crystal-freezer-tumbler,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjIyMDgzMTAxMjMyNzc0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:1kfXvtRTx_mJkiO_b8i8F-SkBJs,0,1,0
SHOPIFY,myhusbandinheaven.com,My Husband In Heaven,https://myhusbandinheaven.com/products/my-love-you-are-so-missed-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDE1NjY1MDE4NjE4OTE0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:kaS4MtBEmzy4JV3lGTfa_Uw6BK0,114,30,16
SHOPIFY,fanshophq.com,Golden State Warriors Fan HQ,https://fanshophq.com/products/8886057556-golden-state-warriors-travel-tumbler-20oz-ultra-blue,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTUyMjM3MzM0NDY3OTM5MyIsImFub255bW91cyI6dHJ1ZX0:1jARei:kjCF_nID0wf_Xc8ivUXQyh0br60,3,1,0
SHOPIFY,fanshophq.com,Oregon Ducks Football Fan HQ,https://fanshophq.com/products/8886048797-oregon-ducks-travel-tumbler-20oz-ultra-green,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTQ4NzY0MjI3ODE3MjcyMCIsImFub255bW91cyI6dHJ1ZX0:1jARei:v1c7vevT7Ugjs6U0bU_zK0-9EM8,2,0,0
SHOPIFY,fanshophq.com,Pittsburgh Pirates Fan HQ,https://fanshophq.com/products/8886048018-pittsburgh-pirates-travel-tumbler-20oz-ultra-silver,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjY2OTM4NDIzMzk4MTg4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:wfNtelgmiMloMmmPUjAUqWU5Vh8,4,0,0
SHOPIFY,fanshophq.com,Lady Patriots Fan HQ,https://fanshophq.com/products/new-england-patriots-tumbler-square-insulated-16oz,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTcxNTU0NzYxNTM3NjQ3NSIsImFub255bW91cyI6dHJ1ZX0:1jARei:AI4V0m7dGHLLdVk8KeTafebgNVY,4,0,0
SHOPIFY,www.teezalo.com,Welcome to Ohio,https://www.teezalo.com/collections/ohio/products/dont-make-me-use-my-ohio-voice-vacuum-tumbler,240680740001774.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjQ0MjcxNzAyMzQzNzA4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:s_t8mrS38OVYSD1SPXeSOi40dR0,7,7,0
WOOCOMMERCE,wozoro.com,Camping Chill,http://trendeezone.com/BG1737,731376210580000.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODQyODgzMDg5Mzk4MDI4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:8YAnxuwkxSN42W6ydCrgvuxCIfo,3,0,0
SHOPIFY,awesomelibrarians.com,Awesome Librarians,https://awesomelibrarians.co/book-dragon-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM2NTAyMDE2NTQzODc0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:zgFuXHzOt28TESRj7jXVLhUuo_4,143,24,7
SHOPIFY,fanshophq.com,Atlanta Falcons Fan Shop HQ,https://fanshophq.com/products/atlanta-falcons-travel-tumbler-20-oz-ultra,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNzY5NzU2MzQ2NTE0NDE5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:K44BH6bfKYxHqKe3XpIlwiZzIQk,0,0,0
GEARBUBBLE,www.gearbubble.com,We Love Pets,https://www.gearbubble.com/dog-tumblers,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vOTU3MjgzNzM0MzI2MDMzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARei:lH0OK-CluWeIh39JynL8kv5n_w0,10,2,0
